Date,High,Low,Open,Close,Volume,Adj Close
2020-11-09,15.899999618530273,14.109999656677246,14.960000038146973,14.670000076293945,60099000,14.670000076293945
2020-11-10,15.010000228881836,13.180000305175781,14.989999771118164,14.0,38078700,14.0
2020-11-11,15.970000267028809,14.399999618530273,14.569999694824219,15.960000038146973,47027900,15.960000038146973
2020-11-12,17.059999465942383,14.40999984741211,16.65999984741211,14.579999923706055,97904000,14.579999923706055
2020-11-13,16.0,14.489999771118164,14.489999771118164,15.800000190734863,76354800,15.800000190734863
2020-11-16,16.100000381469727,15.010000228881836,15.960000038146973,15.930000305175781,65326000,15.930000305175781
2020-11-17,18.75,16.18000030517578,16.290000915527344,17.850000381469727,116618500,17.850000381469727
2020-11-18,19.25,17.540000915527344,18.280000686645508,17.899999618530273,89957900,17.899999618530273
2020-11-19,18.979999542236328,17.959999084472656,18.5,18.979999542236328,56225400,18.979999542236328
2020-11-20,19.65999984741211,18.0,19.030000686645508,18.149999618530273,72104000,18.149999618530273
2020-11-23,21.450000762939453,18.56999969482422,18.6299991607666,21.040000915527344,84716300,21.040000915527344
2020-11-24,24.270000457763672,20.6299991607666,22.350000381469727,23.81999969482422,115468800,23.81999969482422
2020-11-25,29.75,23.690000534057617,23.959999084472656,29.049999237060547,202563700,29.049999237060547
2020-11-27,33.5,26.1200008392334,31.190000534057617,27.65999984741211,207834000,27.65999984741211
2020-11-30,30.149999618530273,24.110000610351562,28.239999771118164,27.110000610351562,137243000,27.110000610351562
2020-12-01,28.139999389648438,24.450000762939453,28.09000015258789,25.670000076293945,84539800,25.670000076293945
2020-12-02,23.399999618530273,21.149999618530273,22.239999771118164,22.510000228881836,149062100,22.510000228881836
2020-12-03,25.6200008392334,23.5,23.549999237060547,24.030000686645508,85634300,24.030000686645508
2020-12-04,25.239999771118164,23.510000228881836,24.8799991607666,23.850000381469727,56044100,23.850000381469727
2020-12-07,29.0,24.440000534057617,24.440000534057617,28.940000534057617,118463700,28.940000534057617
2020-12-08,31.239999771118164,27.25,30.6299991607666,28.59000015258789,124754300,28.59000015258789
2020-12-09,28.850000381469727,25.329999923706055,28.68000030517578,26.6299991607666,79634700,26.6299991607666
2020-12-10,28.040000915527344,25.149999618530273,25.541000366210938,27.040000915527344,57774800,27.040000915527344
2020-12-11,28.270000457763672,26.059999465942383,27.149999618530273,27.200000762939453,52764400,27.200000762939453
2020-12-14,28.260000228881836,26.729999542236328,28.260000228881836,27.239999771118164,44734500,27.239999771118164
2020-12-15,27.100000381469727,25.520000457763672,26.81999969482422,26.43000030517578,49273200,26.43000030517578
2020-12-16,26.15999984741211,25.110000610351562,25.709999084472656,25.920000076293945,44013400,25.920000076293945
2020-12-17,27.450000762939453,26.049999237060547,26.520000457763672,27.229999542236328,53829800,27.229999542236328
2020-12-18,26.850000381469727,25.799999237060547,26.270000457763672,25.969999313354492,71042900,25.969999313354492
2020-12-21,28.700000762939453,25.399999618530273,26.190000534057617,28.510000228881836,76729100,28.510000228881836
2020-12-22,29.420000076293945,26.81999969482422,29.030000686645508,28.040000915527344,66033100,28.040000915527344
2020-12-23,29.389999389648438,28.049999237060547,28.950000762939453,28.690000534057617,58772200,28.690000534057617
2020-12-24,29.15999984741211,27.520000457763672,28.79800033569336,27.75,26306800,27.75
2020-12-28,28.59000015258789,25.399999618530273,28.389999389648438,25.6299991607666,55878700,25.6299991607666
2020-12-29,26.18199920654297,24.34000015258789,25.75,24.65999984741211,47302400,24.65999984741211
2020-12-30,25.90999984741211,24.6299991607666,24.969999313354492,25.100000381469727,34586700,25.100000381469727
2020-12-31,24.719999313354492,23.520000457763672,24.6299991607666,23.549999237060547,39922500,23.549999237060547
2021-01-04,24.5,22.5,23.90999984741211,23.3700008392334,44970400,23.3700008392334
2021-01-05,24.670000076293945,22.889999389648438,23.18000030517578,24.600000381469727,29050400,24.600000381469727
2021-01-06,24.459999084472656,23.25,24.1200008392334,23.540000915527344,32732900,23.540000915527344
2021-01-07,25.190000534057617,23.670000076293945,24.020000457763672,25.0,32240000,25.0
2021-01-08,26.440000534057617,24.700000762939453,25.700000762939453,25.200000762939453,41313800,25.200000762939453
2021-01-11,26.600000381469727,24.309999465942383,24.610000610351562,25.93000030517578,32609000,25.93000030517578
2021-01-12,26.420000076293945,25.510000228881836,26.34000015258789,26.18000030517578,26995000,26.18000030517578
2021-01-13,27.43000030517578,25.1299991607666,25.709999084472656,25.5,51216600,25.5
2021-01-14,25.6200008392334,24.3700008392334,25.450000762939453,24.920000076293945,32908000,24.920000076293945
2021-01-15,28.0,25.459999084472656,26.260000228881836,25.639999389648438,92285500,25.639999389648438
2021-01-19,27.540000915527344,26.0,26.809999465942383,26.6200008392334,48675800,26.6200008392334
2021-01-20,27.299999237060547,25.700000762939453,27.290000915527344,26.34000015258789,37459000,26.34000015258789
2021-01-21,26.68000030517578,25.299999237060547,26.420000076293945,25.979999542236328,29891400,25.979999542236328
2021-01-22,32.650001525878906,25.81999969482422,25.850000381469727,32.58000183105469,156844700,32.58000183105469
2021-01-25,39.58000183105469,29.559999465942383,34.459999084472656,36.22999954223633,191345300,36.22999954223633
2021-01-26,36.869998931884766,34.31999969482422,35.13999938964844,35.369998931884766,65870000,35.369998931884766
2021-01-27,45.0,32.25,32.970001220703125,39.0,170758800,39.0
2021-01-28,42.0,33.099998474121094,39.540000915527344,35.65999984741211,85250700,35.65999984741211
2021-01-29,38.0099983215332,34.65999984741211,36.61000061035156,35.18000030517578,42030900,35.18000030517578
2021-02-01,35.619998931884766,32.58000183105469,35.33000183105469,33.959999084472656,43460900,33.959999084472656
2021-02-02,34.20000076293945,30.5,34.099998474121094,31.020000457763672,69647900,31.020000457763672
2021-02-03,32.95000076293945,31.3799991607666,32.38999938964844,31.760000228881836,35312000,31.760000228881836
2021-02-04,33.18000030517578,31.049999237060547,32.58000183105469,32.04999923706055,31565000,32.04999923706055
2021-02-05,35.20000076293945,31.75,32.61000061035156,34.04999923706055,62230800,34.04999923706055
2021-02-08,39.220001220703125,35.88999938964844,37.220001220703125,36.04999923706055,72376000,36.04999923706055
2021-02-09,38.255001068115234,36.130001068115234,36.900001525878906,38.16999816894531,44243200,38.16999816894531
2021-02-10,38.2400016784668,35.0,38.150001525878906,35.70000076293945,45177200,35.70000076293945
2021-02-11,35.97999954223633,32.61000061035156,35.790000915527344,33.11000061035156,51863200,33.11000061035156
2021-02-12,33.650001525878906,31.34000015258789,33.36000061035156,31.90999984741211,60359100,31.90999984741211
2021-02-16,30.440000534057617,27.299999237060547,30.020000457763672,27.84000015258789,178983600,27.84000015258789
2021-02-17,29.729999542236328,27.0,27.989999771118164,27.079999923706055,149036300,27.079999923706055
2021-02-18,26.309999465942383,24.5,24.989999771118164,25.170000076293945,307870700,25.170000076293945
2021-02-19,29.959999084472656,26.899999618530273,27.020000457763672,29.0,318009800,29.0
2021-02-22,30.190000534057617,27.535999298095703,29.959999084472656,28.0,181564500,28.0
2021-02-23,27.459999084472656,23.899999618530273,25.959999084472656,26.75,144516900,26.75
2021-02-24,27.229999542236328,25.75,26.709999084472656,26.389999389648438,89320100,26.389999389648438
2021-02-25,26.440000534057617,24.309999465942383,25.81999969482422,24.527299880981445,77674406,24.527299880981445
